,cluster,prometheus,prometheus_replica,_sample_start,_sample_end,_min_time,_max_time,_count,_sum,_min,_max
1096,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 16:00:00,2022-06-10 16:15:00,2022-06-10 16:00:20,2022-06-10 16:14:50,30,206.38347362961704,6.300374920063611,7.852036224239579
1097,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 16:15:00,2022-06-10 16:30:00,2022-06-10 16:15:20,2022-06-10 16:29:50,30,198.40564118276214,6.286571428574448,6.952571428560521
1098,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 16:30:00,2022-06-10 16:45:00,2022-06-10 16:30:20,2022-06-10 16:44:50,30,199.51185843301826,6.214857142862109,7.030761904768382
1099,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 16:45:00,2022-06-10 17:00:00,2022-06-10 16:45:20,2022-06-10 16:59:50,30,198.52898837724896,6.226393169705658,7.005904761908047
1100,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 17:00:00,2022-06-10 17:15:00,2022-06-10 17:00:20,2022-06-10 17:14:50,30,207.40106103381785,6.252380952369867,8.411409994881694
1101,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 17:15:00,2022-06-10 17:30:00,2022-06-10 17:15:20,2022-06-10 17:29:50,30,200.16990476184137,6.350285714290417,7.02161904763475
1102,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 17:30:00,2022-06-10 17:45:00,2022-06-10 17:30:20,2022-06-10 17:44:50,30,199.48895743140446,6.305714285706305,7.087658053606087
1103,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 17:45:00,2022-06-10 18:00:00,2022-06-10 17:45:20,2022-06-10 17:59:50,30,198.64935420593733,6.312285714281636,6.991904761912749
1104,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 18:00:00,2022-06-10 18:15:00,2022-06-10 18:00:20,2022-06-10 18:14:50,30,201.8020745334158,6.293142857160865,7.169142857138513
1105,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 18:15:00,2022-06-10 18:30:00,2022-06-10 18:15:20,2022-06-10 18:29:50,30,195.5989221618925,6.174514921303428,6.879428571429373
1106,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 18:30:00,2022-06-10 18:45:00,2022-06-10 18:30:20,2022-06-10 18:44:50,30,202.03255182201977,6.2385714286007,7.534571428557063
1107,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 18:45:00,2022-06-10 19:00:00,2022-06-10 18:45:20,2022-06-10 18:59:50,30,197.94276496865768,6.319428571433363,6.976095238092935
1108,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 19:00:00,2022-06-10 19:15:00,2022-06-10 19:00:20,2022-06-10 19:14:50,30,203.15329690163134,6.121238095237921,7.415904761912924
1109,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 19:15:00,2022-06-10 19:30:00,2022-06-10 19:15:20,2022-06-10 19:29:50,30,198.60735547131722,6.296761904752242,6.961047619049043
1110,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 19:30:00,2022-06-10 19:45:00,2022-06-10 19:30:20,2022-06-10 19:44:50,30,199.1698278056571,6.115238095245637,7.241047619037066
1111,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 19:45:00,2022-06-10 20:00:00,2022-06-10 19:45:20,2022-06-10 19:59:50,30,197.6455683854291,6.195767071605325,6.9032380952278105
1112,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 20:00:00,2022-06-10 20:15:00,2022-06-10 20:00:20,2022-06-10 20:14:50,30,204.20540998346434,6.251047619041947,7.337238095226214
1113,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 20:15:00,2022-06-10 20:30:00,2022-06-10 20:15:20,2022-06-10 20:29:50,30,197.1455839941955,6.262666666665162,6.941809523801901
1114,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 20:30:00,2022-06-10 20:45:00,2022-06-10 20:30:20,2022-06-10 20:44:50,30,199.16544137987944,6.185333333335198,6.929142857143392
1115,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 20:45:00,2022-06-10 21:00:00,2022-06-10 20:45:20,2022-06-10 20:59:50,30,197.61778940191445,6.282000000000979,6.922857142867349
1116,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 21:00:00,2022-06-10 21:15:00,2022-06-10 21:00:20,2022-06-10 21:14:50,30,203.36582951111788,6.276857142871072,7.288000000004347
1117,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 21:15:00,2022-06-10 21:30:00,2022-06-10 21:15:20,2022-06-10 21:29:50,30,200.54361904768194,6.330571428573295,7.231904761901216
1118,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 21:30:00,2022-06-10 21:45:00,2022-06-10 21:30:20,2022-06-10 21:44:50,30,198.42049060068675,6.332380952360111,6.956857142863529
1119,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 21:45:00,2022-06-10 22:00:00,2022-06-10 21:45:20,2022-06-10 21:59:50,30,199.19447619046224,6.310857142851735,7.087238095235081
1120,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 22:00:00,2022-06-10 22:15:00,2022-06-10 22:00:20,2022-06-10 22:14:50,30,201.83079529245822,6.37142857142857,7.199333333328282
1121,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 22:15:00,2022-06-10 22:30:00,2022-06-10 22:15:20,2022-06-10 22:29:50,30,198.2187157410538,6.23542857142831,6.902380952389825
1122,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 22:30:00,2022-06-10 22:45:00,2022-06-10 22:30:20,2022-06-10 22:44:50,30,197.05132938880436,6.203333333354179,6.834380952388582
1123,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 22:45:00,2022-06-10 23:00:00,2022-06-10 22:45:20,2022-06-10 22:59:50,30,198.41600000004823,6.285428571437178,7.026190476190477
1124,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 23:00:00,2022-06-10 23:15:00,2022-06-10 23:00:20,2022-06-10 23:14:50,30,204.43820148533126,6.337401247021936,7.80378862405193
1125,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 23:15:00,2022-06-10 23:30:00,2022-06-10 23:15:20,2022-06-10 23:29:50,30,199.30428547482728,6.396285714273387,7.064095238086194
1126,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 23:30:00,2022-06-10 23:45:00,2022-06-10 23:30:20,2022-06-10 23:44:50,30,200.88164197298414,6.37504761903547,7.119809523803585
1127,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-10 23:45:00,2022-06-11 00:00:00,2022-06-10 23:45:20,2022-06-10 23:59:50,30,200.28593804618004,6.249904761904675,7.169904761890041
1128,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 00:00:00,2022-06-11 00:15:00,2022-06-11 00:00:20,2022-06-11 00:14:50,30,203.85177738571798,6.279238095223198,7.118476190462356
1129,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 00:15:00,2022-06-11 00:30:00,2022-06-11 00:15:20,2022-06-11 00:29:50,30,198.22454195640702,6.3210476190273095,7.019287650839762
1130,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 00:30:00,2022-06-11 00:45:00,2022-06-11 00:30:20,2022-06-11 00:44:50,30,197.88466666666358,6.323999999984659,7.0402857142944075
1131,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 00:45:00,2022-06-11 01:00:00,2022-06-11 00:45:20,2022-06-11 00:59:50,30,197.74252722062099,6.138166908188172,6.85638095238468
1132,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 01:00:00,2022-06-11 01:15:00,2022-06-11 01:00:20,2022-06-11 01:14:50,30,205.84090534172486,6.363619047605123,7.771428571419702
1133,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 01:15:00,2022-06-11 01:30:00,2022-06-11 01:15:20,2022-06-11 01:29:50,30,198.4713735562188,6.2905714285693035,6.895714285708081
1134,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 01:30:00,2022-06-11 01:45:00,2022-06-11 01:30:20,2022-06-11 01:44:50,30,200.619375612061,6.278476190465016,7.147619047621269
1135,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 01:45:00,2022-06-11 02:00:00,2022-06-11 01:45:20,2022-06-11 01:59:50,30,197.3193051744761,6.283698906701753,7.118000000007897
1136,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 02:00:00,2022-06-11 02:15:00,2022-06-11 02:00:20,2022-06-11 02:14:50,30,203.19113511339873,6.367762146910658,7.5552252101351405
1137,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 02:15:00,2022-06-11 02:30:00,2022-06-11 02:15:20,2022-06-11 02:29:50,30,197.94249695503527,6.241212644965344,6.927904761904142
1138,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 02:30:00,2022-06-11 02:45:00,2022-06-11 02:30:20,2022-06-11 02:44:50,30,199.4778565541811,6.362380952376963,6.990095238101537
1139,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 02:45:00,2022-06-11 03:00:00,2022-06-11 02:45:20,2022-06-11 02:59:50,30,197.61466666668923,6.260857142860606,6.900761904749312
1140,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 03:00:00,2022-06-11 03:15:00,2022-06-11 03:00:20,2022-06-11 03:14:50,30,204.63939468954615,6.277238095234639,7.757999999983061
1141,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 03:15:00,2022-06-11 03:30:00,2022-06-11 03:15:20,2022-06-11 03:29:50,30,199.33153787887213,6.342857142857143,7.035714285714289
1142,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 03:30:00,2022-06-11 03:45:00,2022-06-11 03:30:20,2022-06-11 03:44:50,30,200.5860885004495,6.319714285719344,6.94467233397314
1143,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 03:45:00,2022-06-11 04:00:00,2022-06-11 03:45:20,2022-06-11 03:59:50,30,199.1889496335023,6.3982857142952065,6.878285714289886
1144,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 04:00:00,2022-06-11 04:15:00,2022-06-11 04:00:20,2022-06-11 04:14:50,30,205.6149410506126,6.167714285726349,7.266666666653362
1145,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 04:15:00,2022-06-11 04:30:00,2022-06-11 04:15:20,2022-06-11 04:29:50,30,198.05249471512042,6.332622024821271,6.856095238094266
1146,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 04:30:00,2022-06-11 04:45:00,2022-06-11 04:30:20,2022-06-11 04:44:50,30,200.18631643116436,6.112571428565403,7.001333333330144
1147,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 04:45:00,2022-06-11 05:00:00,2022-06-11 04:45:20,2022-06-11 04:59:50,30,197.97590476183143,6.235428571421656,6.897333333337504
1148,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 05:00:00,2022-06-11 05:15:00,2022-06-11 05:00:20,2022-06-11 05:14:50,30,205.84979778354761,6.217714285701958,7.86847619047566
1149,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 05:15:00,2022-06-11 05:30:00,2022-06-11 05:15:20,2022-06-11 05:29:50,30,198.83132556092963,6.315428571440724,6.939619047613817
1150,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 05:30:00,2022-06-11 05:45:00,2022-06-11 05:30:20,2022-06-11 05:44:50,30,203.56251486659897,6.320571428566198,7.316285714280929
1151,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 05:45:00,2022-06-11 06:00:00,2022-06-11 05:45:20,2022-06-11 05:59:50,30,198.54231034658466,6.11409523809063,7.073809523818396
1152,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 06:00:00,2022-06-11 06:15:00,2022-06-11 06:00:20,2022-06-11 06:14:50,30,204.2495006111559,6.2749523809490135,7.501428571425471
1153,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 06:15:00,2022-06-11 06:30:00,2022-06-11 06:15:20,2022-06-11 06:29:50,30,198.53304761907845,6.194666666675008,7.176095238092933
1154,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 06:30:00,2022-06-11 06:45:00,2022-06-11 06:30:20,2022-06-11 06:44:50,30,198.52108747317007,6.322571428568062,6.972857142845173
1155,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 06:45:00,2022-06-11 07:00:00,2022-06-11 06:45:20,2022-06-11 06:59:50,30,198.0022584096553,6.286107857421568,6.815399761662491
1156,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 07:00:00,2022-06-11 07:15:00,2022-06-11 07:00:20,2022-06-11 07:14:50,30,203.8871972127681,6.369238095240492,7.398952380933667
1157,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 07:15:00,2022-06-11 07:30:00,2022-06-11 07:15:20,2022-06-11 07:29:50,30,200.02137503645073,6.374476190483463,7.030571428577728
1158,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 07:30:00,2022-06-11 07:45:00,2022-06-11 07:30:20,2022-06-11 07:44:50,30,199.68280114231015,6.237999999997697,7.130788813769714
1159,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 07:45:00,2022-06-11 08:00:00,2022-06-11 07:45:20,2022-06-11 07:59:50,30,200.24185154987453,6.359047619044961,7.1159047619084905
1160,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 08:00:00,2022-06-11 08:15:00,2022-06-11 08:00:20,2022-06-11 08:14:50,30,204.0509465981627,6.3119047619092,7.493619047597584
1161,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 08:15:00,2022-06-11 08:30:00,2022-06-11 08:15:20,2022-06-11 08:29:50,30,201.4964660874089,6.294952380954334,7.10914285714694
1162,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 08:30:00,2022-06-11 08:45:00,2022-06-11 08:30:20,2022-06-11 08:44:50,30,199.45209523803743,6.323904761909288,6.916761904761994
1163,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 08:45:00,2022-06-11 09:00:00,2022-06-11 08:45:20,2022-06-11 08:59:50,30,200.1013588872926,6.35438095238947,7.134666666670129
1164,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 09:00:00,2022-06-11 09:15:00,2022-06-11 09:00:20,2022-06-11 09:14:50,30,206.2907257500315,6.384666666672343,7.652095238092755
1165,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 09:15:00,2022-06-11 09:30:00,2022-06-11 09:15:20,2022-06-11 09:29:50,30,200.37787393263648,6.472857142865126,7.106000000012243
1166,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 09:30:00,2022-06-11 09:45:00,2022-06-11 09:30:20,2022-06-11 09:44:50,30,204.6272226115417,6.521333333315507,7.824571428574358
1167,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 09:45:00,2022-06-11 10:00:00,2022-06-11 09:45:20,2022-06-11 09:59:50,30,200.32380627720323,6.268571428573205,6.999809523802695
1168,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 10:00:00,2022-06-11 10:15:00,2022-06-11 10:00:20,2022-06-11 10:14:50,30,203.26752749662225,6.316857142844017,7.314571428562827
1169,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 10:15:00,2022-06-11 10:30:00,2022-06-11 10:15:20,2022-06-11 10:29:50,30,199.41134436184646,6.3620835329823855,7.040380952371995
1170,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 10:30:00,2022-06-11 10:45:00,2022-06-11 10:30:20,2022-06-11 10:44:50,30,199.65719012270893,6.262857142869123,7.068453133269501
1171,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 10:45:00,2022-06-11 11:00:00,2022-06-11 10:45:20,2022-06-11 10:59:50,30,199.8772307292091,6.341333333340786,6.955428571435846
1172,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 11:00:00,2022-06-11 11:15:00,2022-06-11 11:00:20,2022-06-11 11:14:50,30,205.9872408153775,6.334571428579236,8.408285714277913
1173,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 11:15:00,2022-06-11 11:30:00,2022-06-11 11:15:20,2022-06-11 11:29:50,30,199.61523809520133,6.379238095227632,6.926190476190479
1174,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 11:30:00,2022-06-11 11:45:00,2022-06-11 11:30:20,2022-06-11 11:44:50,30,199.62798754885557,6.3995238095233695,7.002929226474377
1175,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 11:45:00,2022-06-11 12:00:00,2022-06-11 11:45:20,2022-06-11 11:59:50,30,199.7583628406196,6.445238095244751,6.953333333334223
1176,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 12:00:00,2022-06-11 12:15:00,2022-06-11 12:00:20,2022-06-11 12:14:50,30,203.74098328128036,6.376285714276936,7.141238095229938
1177,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 12:15:00,2022-06-11 12:30:00,2022-06-11 12:15:20,2022-06-11 12:29:50,30,196.07886447478052,6.263238095232687,6.954285714274187
1178,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 12:30:00,2022-06-11 12:45:00,2022-06-11 12:30:20,2022-06-11 12:44:50,30,198.50090501887078,6.201523809520795,7.101238095225947
1179,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 12:45:00,2022-06-11 13:00:00,2022-06-11 12:45:20,2022-06-11 12:59:50,30,196.61405236116659,6.252285714287845,6.936380952388227
1180,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 13:00:00,2022-06-11 13:15:00,2022-06-11 13:00:20,2022-06-11 13:14:50,30,204.94152742491394,6.270190476167151,7.659904761916208
1181,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 13:15:00,2022-06-11 13:30:00,2022-06-11 13:15:20,2022-06-11 13:29:50,30,199.09438292216691,6.424285714266203,6.982571428552982
1182,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 13:30:00,2022-06-11 13:45:00,2022-06-11 13:30:20,2022-06-11 13:44:50,30,200.03109896434898,6.286336638879629,7.149333333337149
1183,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 13:45:00,2022-06-11 14:00:00,2022-06-11 13:45:20,2022-06-11 13:59:50,30,198.66229025595675,6.378285714269928,6.9014285713944235
1184,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 14:00:00,2022-06-11 14:15:00,2022-06-11 14:00:20,2022-06-11 14:14:50,30,205.27991838654182,6.317999999983505,7.543142857132038
1185,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 14:15:00,2022-06-11 14:30:00,2022-06-11 14:15:20,2022-06-11 14:29:50,30,199.08836018955222,6.237904761906805,7.01571428570675
1186,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 14:30:00,2022-06-11 14:45:00,2022-06-11 14:30:20,2022-06-11 14:44:50,30,200.3737907584871,6.264857142848808,7.0246666666408615
1187,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 14:45:00,2022-06-11 15:00:00,2022-06-11 14:45:20,2022-06-11 14:59:50,30,199.7610257582384,6.257904761903255,7.155238095240757
1188,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 15:00:00,2022-06-11 15:15:00,2022-06-11 15:00:20,2022-06-11 15:14:50,30,206.2785907764844,6.575904761922239,7.603047619039373
1189,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 15:15:00,2022-06-11 15:30:00,2022-06-11 15:15:20,2022-06-11 15:29:50,30,200.70048326176007,6.2600000000026625,7.055809523819371
1190,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 15:30:00,2022-06-11 15:45:00,2022-06-11 15:30:20,2022-06-11 15:44:50,30,201.58798082665115,6.385047619055871,7.10733333332021
1191,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 15:45:00,2022-06-11 16:00:00,2022-06-11 15:45:20,2022-06-11 15:59:50,30,198.39945313395376,6.188571428576309,6.958857142858743
1192,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 16:00:00,2022-06-11 16:15:00,2022-06-11 16:00:20,2022-06-11 16:14:50,30,203.48476713089292,6.25895238095407,7.478139754008815
1193,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 16:15:00,2022-06-11 16:30:00,2022-06-11 16:15:20,2022-06-11 16:29:50,30,198.92392220519886,6.321904761900773,6.916761904744258
1194,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 16:30:00,2022-06-11 16:45:00,2022-06-11 16:30:20,2022-06-11 16:44:50,30,201.18628125154737,6.291904761912745,7.139428571434251
1195,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 16:45:00,2022-06-11 17:00:00,2022-06-11 16:45:20,2022-06-11 16:59:50,30,198.2355248956712,6.279047619043632,6.877333333329966
1196,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 17:00:00,2022-06-11 17:15:00,2022-06-11 17:00:20,2022-06-11 17:14:50,30,205.61237256674326,6.200190476172916,7.666146616427606
1197,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 17:15:00,2022-06-11 17:30:00,2022-06-11 17:15:20,2022-06-11 17:29:50,30,199.9713333333488,6.278571428575866,7.06580952381316
1198,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 17:30:00,2022-06-11 17:45:00,2022-06-11 17:30:20,2022-06-11 17:44:50,30,200.541809523884,6.343428571442408,7.123428571434872
1199,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-11 17:45:00,2022-06-11 18:00:00,2022-06-11 17:45:20,2022-06-11 17:59:50,30,199.63182527013112,6.3638095238179515,7.024476190465723
